income,race,sex,marital.status,relationship,education,hours.per.week,capital.loss,capital.gain,education.num,fnlwgt,age
<=50K,White,Female,Never-married,Not-in-family,HS-grad,59.67143801461628,651.3294734054188,35886.092604108664,9.0,743215.771278758,28.854713630493706
<=50K,White,Male,Never-married,Not-in-family,Some-college,29.127889747024486,1341.2242600746165,67601.75458431624,10.0,1448191.4009221268,63.712183711461755
<=50K,White,Male,Never-married,Own-child,HS-grad,37.460521018025375,3288.436879782396,18231.022650362294,9.0,1210091.750652043,23.920113855319535
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,98.13558207897123,3808.882645106868,45466.27996383688,9.0,298950.9504649796,82.16077926339989
>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Bachelors,83.0564421590239,1642.4066159350791,764.4315953215017,13.0,110662.94645875676,35.82137094208449
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,47.06572596350211,2950.2551640373913,58924.376854249254,10.0,248183.26003459457,62.187398825035984
<=50K,White,Male,Divorced,Not-in-family,Bachelors,78.84562611049195,774.0867383648366,21415.022785839144,13.0,641887.3737080094,29.24589371634854
<=50K,White,Male,Never-married,Unmarried,Some-college,90.37696786274668,4167.465458942991,54049.05300242278,10.0,652945.854962125,40.075290413711706
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,94.46196818389559,1436.54950146994,50936.35372278959,9.0,826246.0533694997,21.373754330980667
<=50K,Black,Female,Never-married,Unmarried,Some-college,75.19559611142138,93.07995753879881,15079.128110978863,10.0,658048.7997260038,24.19401072329543
>50K,White,Male,Married-civ-spouse,Husband,Masters,21.770396718049977,2032.0894209591702,85101.72985408037,14.0,381451.9473992034,48.698013174028574
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,73.9527613603867,2719.8565118527895,69829.46756753007,9.0,776526.8958953224,37.93616535995845
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,62.96784004624539,1053.8268469167633,48462.91790546586,9.0,641507.9486556709,28.005576041582348
<=50K,White,Female,Never-married,Own-child,9th,95.83391980817511,4.5392179680043085,15233.760425803197,5.0,423540.3165434537,56.36372711091427
<=50K,White,Male,Never-married,Own-child,Some-college,79.89947320556686,1585.7352763021324,44807.51996745369,10.0,679658.1142015487,40.473113786178935
<=50K,Black,Male,Separated,Unmarried,Some-college,83.9693067494527,2361.181276978777,52278.90696614756,10.0,294607.8990452667,31.89691564827416
<=50K,White,Male,Married-civ-spouse,Wife,11th,60.7721938646947,108.10795393271471,3434.438328785654,7.0,514508.9354279689,79.6134890710149
<=50K,White,Female,Married-civ-spouse,Husband,11th,22.91540785413573,694.4929748033485,9891.014340535214,7.0,217404.295192428,38.964416210463895
<=50K,White,Female,Never-married,Own-child,12th,73.50433114169603,1643.029373052343,11109.17844972398,8.0,142891.06119148026,59.544124594091876
<=50K,White,Male,Divorced,Not-in-family,11th,76.95864496343165,21.034902426713398,9819.124338315127,7.0,386082.1017332055,63.08440573646321
<=50K,White,Male,Never-married,Own-child,Bachelors,18.189857501528824,990.4597889141554,61426.44823349635,13.0,1036540.984182962,36.48562038620881
<=50K,White,Male,Never-married,Not-in-family,11th,33.64030360503038,2699.3178891410716,6782.0443267171695,7.0,460948.0876771858,52.71122901131811
<=50K,White,Male,Never-married,Unmarried,Some-college,91.23804002325353,1532.5232177777589,64235.44073902271,10.0,63199.861513915384,29.441561727054175
<=50K,White,Male,Never-married,Not-in-family,Bachelors,78.48808453150652,390.59772439685554,81865.64609344908,13.0,973029.2544321528,83.93437072766316
<=50K,Black,Male,Never-married,Own-child,HS-grad,96.19939076395767,1113.9523486989156,32906.92480903382,9.0,625881.4308724963,65.72672779507033
<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Husband,HS-grad,26.68244832036532,1860.617488711759,20281.019370883154,9.0,203542.1025446628,22.36417258735692
<=50K,White,Male,Divorced,Not-in-family,10th,31.864572006263955,348.88264676394607,56327.1945826088,6.0,302993.4169282918,38.99877965063095
<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Husband,Bachelors,25.612233175237712,2583.984727414422,20184.735565722185,13.0,24384.452086004218,30.378094531546004
>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,52.217708562289275,1888.8602250980946,51222.578288469565,11.0,178314.09801459176,33.96333030971716
<=50K,White,Female,Never-married,Not-in-family,Some-college,42.18514324615833,557.9911843915785,76969.16363182935,10.0,818284.7492179386,75.6304435471706
<=50K,White,Male,Never-married,Own-child,11th,35.701112483951526,2676.5873045745357,7941.8633301128675,7.0,779841.2236823096,75.80897169401484
<=50K,White,Female,Divorced,Not-in-family,Some-college,90.40341603955898,843.5549308464023,77368.96376860644,10.0,1470854.898082385,70.34671912716303
<=50K,White,Male,Married-civ-spouse,Wife,HS-grad,35.75056100864712,2586.9823488345974,28082.99361422374,9.0,373047.11333965365,69.61422747839362
<=50K,White,Male,Never-married,Own-child,11th,61.87503304026685,1292.5455913979292,6747.789416370471,7.0,291832.49435294437,22.163337534450662
<=50K,White,Female,Never-married,Not-in-family,Bachelors,55.84738823312076,2121.9096092537666,43935.667592689264,13.0,1164695.819119604,46.2329482963308
<=50K,White,Male,Never-married,Not-in-family,Some-college,12.982856100525975,1907.9026638722123,27906.969117775127,10.0,1010009.4219332909,56.38369618896282
>50K,Black,Male,Married-civ-spouse,Wife,Some-college,59.003392049240645,4009.77769669439,22642.278624245577,10.0,1127771.631158976,78.67078711741112
<=50K,White,Male,Divorced,Not-in-family,5th-6th,8.746975148334998,876.0600383674694,388.4426872839499,3.0,94685.63143145328,59.94726041724893
>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,83.58994157240495,1877.9291918833796,94394.68152820828,11.0,397236.6416351446,77.61396479287797
<=50K,Black,Male,Married-civ-spouse,Husband,7th-8th,58.94558626473402,3076.2938532707603,9241.636784598913,4.0,158980.87489133322,38.897260007823796
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,70.92955423826777,4131.877981480434,39604.736794199445,9.0,475026.7673914452,26.981950021931794
<=50K,White,Female,Married-civ-spouse,Husband,Assoc-voc,83.0163770914763,2001.7905301454568,36161.94522774949,11.0,278111.8425937634,46.3150501541631
>50K,White,Female,Married-civ-spouse,Husband,Masters,87.67415074651636,139.61769747068914,75035.64562384316,14.0,511028.89692747925,42.60196659047722
<=50K,White,Male,Divorced,Not-in-family,Bachelors,7.789724311219121,764.80033293331,68171.44547088303,13.0,1179367.2629971725,34.41494174837492
<=50K,White,Male,Never-married,Other-relative,12th,15.262183123822371,1628.1602225930044,10937.056771816535,8.0,131463.75298566584,20.75865238266523
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,7.316200771126328,3037.402024970598,75535.1122974863,10.0,128899.50293830506,43.767988154530244
<=50K,White,Male,Never-married,Not-in-family,HS-grad,20.40127518432385,1591.717323801506,51489.247690609285,9.0,434981.57103444525,36.3473855305686
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,57.43334443513681,1770.5876070792601,70408.46898362515,13.0,356732.09822843625,29.983271499935604
<=50K,White,Male,Divorced,Not-in-family,Some-college,44.444264090779384,2406.6674457236886,77915.32860161568,10.0,287783.3474755467,18.476945827397792
<=50K,White,Female,Never-married,Unmarried,HS-grad,80.28182850857202,4119.9476394627045,17698.942908551016,9.0,942511.5822228047,31.415576766225353
<=50K,Other,Female,Separated,Unmarried,9th,26.349591993317848,708.036208740674,75241.0440798178,5.0,602383.4302947219,20.06282542004898
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,12.864529832726998,3425.889129381618,24289.761796163857,9.0,1064366.2665194296,34.41737284267396
>50K,White,Male,Married-civ-spouse,Husband,Some-college,36.11445346168928,839.2705263037108,41550.812035981304,10.0,1217247.1129262475,80.2842934471388
>50K,White,Female,Married-civ-spouse,Husband,Bachelors,96.91459950295165,823.0607962619879,80266.06612625465,13.0,993310.3660918989,60.438477618625114
<=50K,Black,Female,Never-married,Own-child,HS-grad,10.98825711461431,3981.8020327935797,51268.864605216484,9.0,1190834.2904671943,65.14735186653243
>50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,72.64666575627528,900.6837755162435,33146.798073107864,12.0,421989.8137585469,69.00100715028736
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,48.212371202112976,3203.8373629963153,22240.59134629242,9.0,1043295.5961302423,28.8843909211772
<=50K,White,Male,Never-married,Not-in-family,Bachelors,78.79459853511618,864.7647763594906,98856.88820251627,13.0,970863.9597460519,31.413310713067126
<=50K,White,Female,Divorced,Not-in-family,HS-grad,18.510284340294934,1147.6695961078726,3951.377216633886,9.0,1256395.3598216577,59.741964384757644
<=50K,White,Male,Never-married,Own-child,Assoc-acdm,35.396930483957135,1202.157975404117,40584.58501522286,12.0,1405875.4277363168,41.787440036225846
<=50K,White,Male,Divorced,Not-in-family,Assoc-voc,45.64233511894781,1322.3396728821122,5237.65844346239,11.0,176440.04054825797,76.40490786417433
<=50K,White,Male,Never-married,Own-child,Bachelors,22.691473706396735,1586.3463837339918,90509.75851376563,13.0,292960.98652324645,21.350479636501518
<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,30.82779097832953,2501.2635863477985,34000.55388690463,9.0,724913.1630372053,45.26655815807683
<=50K,Asian-Pac-Islander,Male,Divorced,Own-child,HS-grad,66.6304178383427,3696.961201860508,48584.221940321935,9.0,1042489.0769921112,65.16286473031231
<=50K,White,Male,Divorced,Unmarried,HS-grad,40.70472336376363,4189.977861103559,36441.689076532326,9.0,1159260.887297935,76.65201193205232
>50K,White,Male,Never-married,Unmarried,Bachelors,16.601796911048098,2369.1714141787875,868.1663820072214,13.0,496933.7580379032,39.97596399359975
<=50K,White,Female,Married-civ-spouse,Husband,Masters,43.44800433527357,945.4259096968484,63779.40995419112,14.0,149010.0335764729,89.05100587191332
<=50K,White,Male,Never-married,Own-child,HS-grad,39.104111419155586,2361.0749327246212,93814.67829628411,9.0,350752.27053917194,52.33495530932664
<=50K,White,Male,Divorced,Not-in-family,Some-college,88.65036488265063,1979.414298443547,52651.94017990964,10.0,1442745.4078587666,22.405604000224667
<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,89.27131100618261,2351.915213954055,57188.2607946232,13.0,601486.8462335877,66.1066399597376
>50K,White,Male,Married-civ-spouse,Husband,Some-college,76.18815405432377,3925.6369330768352,49230.565246112616,10.0,1401523.0026855604,33.25400785658999
<=50K,White,Male,Divorced,Not-in-family,HS-grad,87.125899172539,2771.8141276930455,44134.29146109898,9.0,1024717.5365913062,52.03895677499227
<=50K,White,Male,Separated,Unmarried,Some-college,20.35385957695702,2773.5685455717007,44249.95977488373,10.0,1314824.2505425867,64.71527955871338
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,11.313849734289466,2826.9541055981276,82281.41473703082,9.0,609598.4704502819,34.887394699272875
<=50K,White,Male,Married-civ-spouse,Husband,10th,18.419044900848377,880.4383508056271,35459.82604215027,6.0,161955.34178005025,17.386551742364773
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,89.3810938900254,2168.67560421189,11550.321995475942,9.0,1187246.3824136101,33.4335055565506
<=50K,White,Female,Never-married,Own-child,Some-college,68.1773067186913,3807.0298100997566,35291.25725509169,10.0,1310991.9337310072,76.22355237905876
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,98.73196425365289,3195.4887672976674,80232.87806027141,10.0,505974.39635924355,64.82809356044521
<=50K,White,Male,Never-married,Own-child,HS-grad,54.88629814019235,2008.803021393514,16900.462657489028,9.0,737808.9643799239,36.357657469565005
<=50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,80.50566002367712,67.39228429192556,18299.355580013867,12.0,307176.8296890581,75.42497457738813
<=50K,White,Male,Married-civ-spouse,Wife,1st-4th,61.793196725599955,1375.274348136413,4748.039075146997,2.0,178674.21628662845,73.73378637098439
<=50K,White,Male,Never-married,Unmarried,Bachelors,50.14746008870747,1611.9630572372091,67538.07516709712,13.0,453950.9622906831,58.62581055635949
<=50K,Black,Female,Divorced,Not-in-family,Bachelors,76.77630916082504,2720.8246782732085,20790.226184869705,13.0,304072.53764818434,36.79779680087097
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,34.43004284978333,3649.236414247868,26411.10815105039,10.0,1093749.724273847,58.46499798034492
>50K,Black,Male,Married-civ-spouse,Husband,Assoc-voc,93.42277268432171,1253.3834668712732,15890.597704166676,11.0,118100.2604080147,23.705093118275798
>50K,Amer-Indian-Eskimo,Female,Divorced,Not-in-family,Assoc-voc,44.2194907562666,2586.3167200741627,2458.8618317083424,11.0,257475.77412954447,29.10960050346231
>50K,White,Male,Married-civ-spouse,Wife,Bachelors,55.63433013334904,777.3789730134479,63796.92104704089,13.0,182813.58496220838,38.900558374540395
<=50K,White,Male,Never-married,Own-child,HS-grad,12.087500416447005,3120.8452530557224,56441.93459273266,9.0,1068714.9872074053,58.305355826385885
<=50K,White,Male,Never-married,Own-child,Some-college,72.70164145882397,2411.601558460213,35507.30263640179,10.0,735790.7839436671,76.40037767887492
<=50K,White,Female,Never-married,Not-in-family,Some-college,9.787920087660908,4174.733990422318,21507.729930174246,10.0,1141696.467481508,47.31845367213553
<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,87.77700626718327,1260.3511050143102,1077.5859107075203,13.0,1045837.9714652867,32.32245433968147
>50K,White,Female,Married-civ-spouse,Wife,Masters,47.26560107555493,2072.873447148719,27465.438833284614,14.0,292498.6760559949,43.66628863791982
<=50K,White,Male,Divorced,Not-in-family,Some-college,76.08407469426935,1505.2776020536942,21664.71767140462,10.0,1373601.5265708691,32.34317317293038
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,38.6273902154807,2265.6001409205405,68497.4025387354,9.0,624791.2630332486,57.722381932006094
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,65.75276756601872,297.30727587777335,45292.30937825441,13.0,468337.2293366974,28.179536932972987
<=50K,White,Female,Divorced,Unmarried,HS-grad,22.96420737216632,4058.954917666299,51864.08472340636,9.0,540932.9184740107,21.70792111996319
<=50K,White,Male,Married-civ-spouse,Wife,Some-college,51.72822427276164,4042.0461799134005,56583.641780018756,10.0,353122.82591356855,33.96983443975381
<=50K,White,Female,Separated,Own-child,Masters,16.286859607124526,469.1311830492245,83502.01959717547,14.0,499835.79632051656,43.84843302028027
>50K,White,Male,Married-civ-spouse,Wife,Assoc-voc,13.73131350944014,2177.5591275592756,38845.76742297062,11.0,127383.4118625427,25.88856989521355
<=50K,White,Male,Widowed,Not-in-family,Bachelors,16.919776183377014,2192.506417802058,39440.46402803296,13.0,858493.7836632852,85.85041912532928
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,12.731862154588848,2528.4408239579325,20653.41249642544,9.0,856948.797049296,87.67898733992531
<=50K,White,Male,Divorced,Unmarried,11th,42.02673300850938,2652.1116972854898,1519.5635439554026,7.0,323835.91733151115,85.46857226438748
<=50K,White,Female,Never-married,Not-in-family,HS-grad,34.06619745125186,4030.094571558301,95901.52635591163,9.0,730847.8199864008,72.62679056348973
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,68.2695260362484,1465.4218525354797,91072.74977385464,13.0,256051.83070361975,17.40368815193771
<=50K,White,Male,Never-married,Not-in-family,Bachelors,91.3590430806824,1638.2602662225406,96921.2678248389,13.0,1009290.8008148838,30.823097647867858
>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,38.16856188995107,1403.9282739839807,12892.071358951327,11.0,88570.29848331254,86.88921550372355
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,61.839265410803414,1074.5485113090306,16818.61935536378,10.0,597410.2049258191,54.35500636748635
<=50K,White,Female,Separated,Not-in-family,HS-grad,6.309441850200137,4271.819316266953,17335.947360306945,9.0,990539.2156065273,77.24714480783408
<=50K,White,Female,Never-married,Own-child,7th-8th,96.81744070339704,2072.676912805555,10044.054068876367,4.0,647937.9763810016,63.854052161987724
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,62.86485353385672,3280.383112777537,44715.53955768252,9.0,236919.50514247234,17.9871875030244
<=50K,White,Female,Never-married,Own-child,Some-college,14.180598763370703,3425.0149306209823,57418.560852269584,10.0,449294.0100336217,41.52502612563793
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,34.80852020702872,192.4287532232918,63419.64963976424,10.0,1073757.6883187622,45.8497540147568
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,43.241770965591904,2301.63829743519,2768.2816291522313,10.0,706941.9553140621,24.568185578099612
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,19.01561556557985,867.8531907680715,83188.84015681727,9.0,1202368.685458851,75.54264436396818
<=50K,White,Female,Divorced,Unmarried,Bachelors,86.46916533723086,526.5826647471521,22741.532900457187,13.0,198380.04850574,17.37846875972102
<=50K,Black,Male,Married-civ-spouse,Wife,Assoc-acdm,69.53461467210045,2531.0128916849326,27520.09303298768,12.0,52481.82099744327,54.97258934993256
<=50K,White,Male,Widowed,Unmarried,Some-college,63.285711323952455,2314.912315614849,20852.503624798253,10.0,152982.88560522645,84.8589429718123
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,17.41469226552922,2175.4653742349774,27221.77950927732,13.0,399525.0184100391,19.96130162941395
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,80.72270757444007,780.1138126155357,34296.54903287849,10.0,1173374.7206608132,52.112139669732315
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,68.07591173412997,4289.17307215481,63775.000678975826,9.0,461882.17357318493,73.0857331666964
>50K,White,Female,Married-civ-spouse,Husband,Some-college,71.10800377600673,3490.358780282923,39373.90685958659,10.0,802115.0999123252,71.57013355022333
<=50K,White,Male,Divorced,Not-in-family,Some-college,34.4524180840643,3545.6388364592663,26078.082447336245,10.0,606759.424931132,79.39542354043479
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,50.396062574478705,2525.6263193645955,23223.537542033642,9.0,1251939.142964997,21.05827929296499
>50K,White,Male,Married-civ-spouse,Husband,Masters,52.02330486058363,2170.6522670258473,77844.36004712291,14.0,408519.3679385033,20.813563011978363
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,2.4115203093317628,3505.3063795974704,89152.69583782273,10.0,363345.6913420334,69.819939344827
<=50K,White,Male,Widowed,Not-in-family,Masters,51.066468950723646,2248.223530835333,58882.88082783146,14.0,388393.5091723244,31.157920700514353
>50K,White,Male,Married-civ-spouse,Husband,Some-college,78.8706939859898,223.55267497363403,97802.63929559912,10.0,1139687.4791136323,89.2202462385115
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,9.267943189938727,313.53850972815763,62864.2378957903,9.0,955630.2649995872,58.14779456425728
<=50K,White,Male,Widowed,Unmarried,Bachelors,8.519705095270485,429.7895095629683,52148.149720248104,13.0,1156687.2800260165,64.76931976251157
<=50K,White,Male,Divorced,Unmarried,HS-grad,69.54244156498768,3133.4890230268616,62307.92572475631,9.0,924918.8928358129,73.70935769710374
<=50K,White,Male,Never-married,Not-in-family,HS-grad,95.18339739449087,3368.4054385734903,36079.00147112252,9.0,1244060.8355716455,77.80546961145646
<=50K,White,Male,Married-civ-spouse,Husband,5th-6th,82.68104168195906,1383.6400602829885,6689.613905008572,3.0,345780.44103361986,17.14498542732842
>50K,White,Male,Divorced,Unmarried,HS-grad,64.82381789350212,3004.227088571193,52501.07955905514,9.0,905068.4767576733,52.91526679237586
<=50K,White,Male,Never-married,Not-in-family,Some-college,35.26074344139514,485.731650512031,97747.3902705328,10.0,973189.049350895,19.982883047932656
<=50K,White,Male,Married-civ-spouse,Husband,7th-8th,13.784179655228094,315.4584577696492,2848.425309125824,4.0,171281.07418432253,37.29507733666094
<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,HS-grad,65.46871452099084,195.49287195469225,98100.92232391109,9.0,1082444.7352693374,52.94017161909427
>50K,White,Male,Married-civ-spouse,Own-child,Bachelors,51.2932105932298,2684.614660681247,53468.98288421527,13.0,1171399.0644354706,19.744076426857706
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,13.180646938267468,4086.36825928377,33949.09414136493,9.0,250378.68723810068,24.87791735227678
>50K,White,Female,Widowed,Not-in-family,Some-college,67.00855045790944,2862.8828946905182,83408.03924329065,10.0,766792.061930807,69.8813517991397
<=50K,White,Male,Divorced,Unmarried,HS-grad,12.340276922768345,1080.4936958165179,96929.01247437562,9.0,1066568.433121501,75.45794243522755
<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Husband,7th-8th,40.15364728055117,1523.7126784272357,2365.502821040371,4.0,421237.0168566433,36.094066517102156
<=50K,Black,Female,Never-married,Own-child,11th,60.99320460988183,1464.3232410134797,5669.74919926337,7.0,202472.62680319184,21.347492708857438
<=50K,White,Female,Divorced,Not-in-family,Bachelors,42.25444656815768,973.0283677780633,11773.32645777966,13.0,47893.721034739894,35.37555119433174
<=50K,White,Female,Divorced,Not-in-family,Bachelors,71.78356376910291,2550.186125015425,24347.485876849893,13.0,1014044.1582396863,45.44672073518623
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,37.17412486576551,1688.263634985164,7795.597703962508,13.0,861213.8965416208,50.80049542349645
<=50K,White,Male,Divorced,Not-in-family,7th-8th,92.51186674327519,3229.6328512485948,3315.2050004828666,4.0,572774.6954633836,40.83153210875494
<=50K,White,Male,Separated,Not-in-family,Assoc-voc,28.885221590936542,1859.1737480442632,18118.584428840113,11.0,196787.8829739158,73.2078614605418
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,24.014133321059216,236.65415424778877,52912.32982719453,9.0,819676.5909293161,23.219533016391946
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,16.304824192981485,1913.6753958440263,59402.886563995606,9.0,1220669.9100800268,56.72018895441644
<=50K,White,Male,Divorced,Other-relative,Bachelors,9.842962566834627,1034.6425115484385,66675.3851050263,13.0,123500.43328517338,30.178070055461585
<=50K,White,Male,Divorced,Unmarried,HS-grad,78.7084720135862,2976.490725713783,9939.276607800703,9.0,254717.17114274227,43.834445915909136
<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.38538837518113,1291.2307612572313,11953.846314281702,13.0,972439.9053069509,51.743952875243885
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,22.94559703656138,1161.9735271985887,8437.377347877973,9.0,1067055.3077815361,47.320988053362235
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,95.6692708759868,1392.9882709218657,63329.871857647035,9.0,55546.83731651789,72.70624535804043
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,77.3611908882262,861.0374920962489,70081.28582397832,9.0,369058.9229078194,27.90643519979303
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,87.10669433002879,1897.428435498816,70157.93134371281,13.0,206326.2431354084,32.73449257728207
<=50K,White,Female,Never-married,Not-in-family,HS-grad,82.33975420298346,3446.3548324508733,54378.70791316897,9.0,81940.38815375429,61.22066282216652
<=50K,White,Male,Married-civ-spouse,Husband,11th,18.087904431619826,2658.5823540773567,9640.333670228305,7.0,774970.2091472484,84.16304997447196
>50K,White,Male,Married-civ-spouse,Wife,Bachelors,11.124183873591551,945.8808593143956,24981.30568653284,13.0,923681.5697095097,82.28989498222107
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,29.001406298662697,2418.317915583273,51482.11398240338,13.0,255292.51345676434,79.7024114613433
<=50K,White,Male,Separated,Own-child,Bachelors,18.994402030228304,1894.2260705906865,60430.7243718773,13.0,894958.8218702965,18.36545268811757
>50K,White,Male,Married-civ-spouse,Husband,Prof-school,22.146754119840065,2198.739331915132,16631.75045866087,15.0,111554.41857982794,45.19239867907737
<=50K,White,Female,Never-married,Own-child,Assoc-acdm,83.41247747933298,541.1841435343003,58621.579369721214,12.0,607013.2347069739,78.23978945169218
<=50K,White,Female,Married-civ-spouse,Husband,11th,42.48683899917602,2587.359498658197,6309.9158333414925,7.0,272432.91160604986,24.812205378097904
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,92.05884810860458,2786.69428318757,11331.253310231305,10.0,1015800.4205379881,20.750134310988887
<=50K,White,Male,Divorced,Not-in-family,Some-college,11.356164583016195,506.5826909430985,15869.80654528786,10.0,551441.9960335077,65.78682318811087
<=50K,White,Female,Never-married,Not-in-family,HS-grad,60.34654622435156,3134.799815931278,39368.34442770898,9.0,448656.7329249832,54.97316200020159
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,92.77491776558573,2578.7461053627053,92974.80275681695,9.0,657315.2527620815,55.68187261209609
>50K,White,Male,Married-civ-spouse,Husband,Masters,61.875175291596435,2452.627091958872,34860.28757227219,14.0,544000.7062141348,61.15271864690821
<=50K,White,Female,Divorced,Not-in-family,HS-grad,91.89163714654923,3493.6311091114994,32964.89556824342,9.0,164699.3726932187,74.69728346074139
<=50K,White,Female,Never-married,Other-relative,HS-grad,4.356806849783377,4132.627099944657,30288.653005379834,9.0,1251045.151664066,74.9778931146327
<=50K,White,Female,Divorced,Not-in-family,Bachelors,72.02496233991228,1534.8377902252819,14087.4281526924,13.0,185138.03893273533,40.78019481978269
<=50K,White,Female,Never-married,Own-child,Bachelors,92.43208123382243,963.0827769120959,29240.9047319494,13.0,36396.37213997418,22.30050904381914
<=50K,White,Female,Never-married,Not-in-family,HS-grad,6.17322375388642,3707.695410453883,24579.651468103395,9.0,236101.8714889031,29.179929434225137
<=50K,Black,Male,Married-civ-spouse,Wife,Some-college,64.73402221921542,669.05802291179,94396.93598790203,10.0,517052.09796911955,79.18327395667606
<=50K,White,Male,Married-civ-spouse,Wife,Masters,51.83982213969099,330.2605989712374,94871.90326921322,14.0,436778.6038450824,89.5447924483026
<=50K,White,Male,Married-civ-spouse,Wife,Some-college,26.49155029896851,3679.7662655107174,50438.91086724212,10.0,465773.9779668678,43.67608265553534
>50K,White,Female,Married-civ-spouse,Husband,Prof-school,38.5770998030365,2275.652906942119,80892.7630202823,15.0,130943.0998801958,61.935259938364624
<=50K,White,Female,Never-married,Not-in-family,HS-grad,47.879469448816494,705.5318667344055,89549.7026724954,9.0,357469.08447966684,51.332644411110174
>50K,White,Female,Married-civ-spouse,Husband,Prof-school,79.38522977530775,1874.9560474649102,10801.409735881243,15.0,126045.89977742548,88.75793735955978
<=50K,White,Female,Never-married,Unmarried,Some-college,83.04867796205916,1737.7886530810688,715.4553805409596,10.0,477142.2786208878,58.48703496117394
<=50K,Black,Female,Never-married,Not-in-family,Some-college,43.75028916601758,2905.2471911962302,53228.32955488592,10.0,1103716.531467035,50.036710360442044
<=50K,White,Female,Never-married,Unmarried,Some-college,34.690537106410765,931.5043582118232,88147.39637391549,10.0,342349.0500506035,58.23982723023235
<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,62.652804044998554,2418.8130468795134,24252.218882952107,13.0,864363.7441326226,79.90325329076094
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,73.56618509483746,3356.0788072239748,7163.851136917232,10.0,1397139.4699256045,78.96861506720191
>50K,Asian-Pac-Islander,Male,Never-married,Own-child,Doctorate,52.456424284082225,941.4428505890673,62100.12409913371,16.0,127685.8323626157,45.892922497457576
>50K,White,Male,Married-civ-spouse,Husband,Some-college,38.53499021170155,3155.880459729224,8096.5769023293415,10.0,802749.3262911238,41.366730126843834
<=50K,White,Female,Separated,Own-child,HS-grad,5.998476281578953,4095.603640112346,98855.45219687684,9.0,1203743.9217376388,47.553094551681276
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,93.61402868274791,1622.0819470723657,86101.87994791438,9.0,1167267.310366923,49.3565636757943
<=50K,White,Female,Married-civ-spouse,Husband,5th-6th,65.36141294326258,1125.3374987535308,6068.188624947477,3.0,173865.26197262737,83.88223268205583
