Seniority,Dept,Education,PerfEval,Gender,JobTitle,Bonus,BasePay,Age
4,Management,College,5,Female,Warehouse Associate,5832.825991655192,65331.87720921084,49.71373449272848
3,Management,Masters,4,Male,Software Engineer,4861.022862797801,121521.42643772165,39.439703813501495
3,Administration,College,4,Female,Financial Analyst,8920.696642246352,58627.616337529194,56.414701666158464
3,Sales,College,3,Female,Warehouse Associate,5448.132907795604,95146.11863886836,46.45341000685421
3,Engineering,High School,1,Male,Data Scientist,6576.473060749933,111639.97616818492,23.404437200989335
1,Operations,College,1,Female,Marketing Associate,4781.718121721744,69144.80125171845,64.19920352249765
3,Engineering,Masters,5,Male,Financial Analyst,6066.528904620578,119930.28971326837,25.558892600271665
1,Administration,High School,4,Male,Manager,3068.6539468163437,106899.69825596688,30.195259561522843
1,Administration,Masters,2,Male,Software Engineer,6120.468653133998,65601.40732529685,22.307916827164306
2,Engineering,Masters,3,Male,Sales Associate,6831.994530418289,117701.74819230636,51.490392035736775
2,Engineering,College,4,Female,Driver,5348.24882335724,70784.49626696549,27.328098855106926
3,Management,High School,4,Male,Data Scientist,6592.2519838648805,102473.95323697076,43.595108322744316
2,Management,PhD,5,Female,Driver,2880.602765903236,95899.26782200506,64.89465287562541
3,Sales,PhD,3,Male,Software Engineer,9754.651643052512,93802.12147525132,43.75139839432369
4,Engineering,College,3,Male,Driver,4814.924862607788,97468.04216606324,55.10536491350989
2,Operations,PhD,2,Male,Warehouse Associate,3546.027008771103,83097.90969687059,38.258254936107235
3,Engineering,High School,1,Male,Graphic Designer,2554.2538022250533,98113.9901666195,32.706994087066974
1,Engineering,College,2,Female,Data Scientist,5621.3585823209105,69214.95291765057,36.373645108555806
3,Sales,College,5,Female,Warehouse Associate,8725.30674093094,70052.00240284683,52.20781113586378
4,Management,Masters,4,Male,Financial Analyst,7198.6489576585755,88953.13241700044,55.80015969392716
5,Administration,PhD,4,Male,Warehouse Associate,4313.541310434875,145620.6119887444,28.21056995003887
2,Administration,College,4,Male,Data Scientist,4996.610214609595,128658.18090790561,46.21815146366476
5,Management,High School,4,Male,IT,7130.623805398134,130707.04082763675,52.8394323054564
4,Operations,Masters,2,Female,Sales Associate,7781.174898325631,118508.58866702962,41.50512170934745
2,Sales,Masters,4,Female,Data Scientist,6344.646710913517,77383.9335541203,55.87541955443794
4,Engineering,High School,3,Male,Warehouse Associate,9583.662765666273,123069.69214954229,62.029251957456175
5,Management,PhD,4,Male,Data Scientist,6472.015411107572,119792.01244626458,20.54128524787871
3,Management,College,4,Male,Warehouse Associate,7323.634889241526,80438.51632350574,39.36396277668889
3,Operations,College,5,Female,Financial Analyst,3824.489257355553,132710.55911180694,52.68326961686148
3,Engineering,College,5,Male,Graphic Designer,6478.690282669106,143380.95137981317,44.39689797100066
2,Operations,Masters,1,Female,Marketing Associate,8438.42241610754,53428.56345796133,36.901153720750656
5,Administration,PhD,2,Female,Data Scientist,7444.393472213971,56555.04794793624,24.46865894759512
2,Management,PhD,2,Male,Software Engineer,6739.322113327164,77021.15353789784,19.027524863336478
3,Operations,College,4,Female,Marketing Associate,6016.438025679718,80759.63499100198,37.81342843239999
4,Sales,High School,1,Male,Sales Associate,7194.810649508236,89919.5250447937,52.65170692523615
5,Management,Masters,2,Female,Marketing Associate,6055.20544993673,80996.21478643642,47.81198421927919
3,Operations,High School,5,Male,Warehouse Associate,7049.495992789316,114901.52943601717,42.600630502524524
4,Management,PhD,4,Male,Data Scientist,5123.711401057011,101558.72567843189,56.24874555893678
5,Operations,PhD,3,Female,Warehouse Associate,9086.006446201844,55282.22136049138,57.96411048669537
3,Engineering,High School,1,Female,Financial Analyst,3903.5143944214615,116382.90321673127,18.119371860994622
1,Management,PhD,2,Female,Manager,7252.017917951669,95765.27250372645,37.06993569957996
3,Sales,Masters,4,Male,Manager,6061.476129471994,132887.93818267528,32.34975319914932
1,Sales,Masters,3,Female,Manager,5422.071868777183,51022.25029305684,19.8242766529876
3,Engineering,High School,5,Female,IT,9685.485563658483,95356.8825760441,38.555326653134884
3,Engineering,PhD,3,Male,Driver,9293.518487214344,94153.77444900954,33.495005557741344
2,Sales,Masters,2,Female,Data Scientist,8286.344938809007,130134.60163832636,18.85005745373492
2,Engineering,College,1,Male,Software Engineer,7187.281413859202,73655.11582795906,56.47311309201548
3,Administration,High School,3,Female,Driver,5342.6195948498425,98469.3134851501,29.197482973811077
3,Operations,Masters,4,Male,IT,6469.984751236492,143601.08828189835,43.46034421128262
4,Sales,College,2,Female,Financial Analyst,3512.8201930825917,118390.57365396486,28.30901724841815
2,Sales,Masters,5,Female,Warehouse Associate,9766.078804961673,77429.31554818085,54.40687123299901
2,Sales,Masters,5,Male,Software Engineer,2538.474553692833,70112.90511478638,52.599033434859535
1,Engineering,College,1,Male,Software Engineer,8611.726792001877,91591.41398985285,57.011440864470785
1,Engineering,High School,3,Male,Driver,5398.737756625391,121059.52283802949,26.55018124406145
2,Sales,College,5,Male,Software Engineer,2833.1321692145575,84002.76813587308,19.292943769926275
4,Operations,College,5,Female,Marketing Associate,6482.811960478746,48853.45193463336,46.31823628392717
2,Management,College,4,Male,Manager,7620.306968395065,111174.3968068593,55.46530312901787
3,Administration,Masters,2,Male,Driver,5141.545747501459,77135.97264954125,63.461116294746574
5,Engineering,College,4,Male,Financial Analyst,7066.205609140969,87803.12923393708,42.278143570168844
3,Sales,College,4,Female,Manager,9113.90922947829,74007.78165898997,30.588826505606846
4,Operations,College,2,Female,Marketing Associate,3084.058363466776,97113.26405215595,46.23984623813773
3,Operations,College,4,Male,Warehouse Associate,4366.02457273988,96893.00101416772,38.544840426815036
2,Management,College,5,Male,Manager,8249.84151232102,79399.91419839232,31.71000986212419
1,Operations,High School,5,Female,IT,7912.402539278375,117467.3825772452,33.10356777937499
2,Administration,High School,4,Male,Software Engineer,9325.438287684277,138528.77452306647,22.072032950569643
3,Administration,PhD,4,Female,Warehouse Associate,4225.750938674151,78784.50352443452,24.598812264359708
3,Operations,High School,3,Female,Driver,5516.688809613903,69149.74964029039,20.7494199466926
5,Sales,PhD,1,Male,Software Engineer,5015.907467227796,120289.84545852084,35.6832281263669
3,Management,College,3,Female,Financial Analyst,7576.498512996963,91617.18380778431,18.897956130992405
4,Operations,High School,4,Female,Data Scientist,5202.815963482681,105715.58676055305,53.89139077272298
2,Operations,High School,4,Female,Driver,7882.302113889744,89400.38655390257,21.704839401461477
4,Engineering,High School,4,Male,Marketing Associate,4636.463196294331,81928.74587110746,31.904913339139227
