Dept,Education,Gender,JobTitle,Bonus,BasePay,Seniority,PerfEval,Age
Administration,Masters,Female,Marketing Associate,9023.580485529257,103292.69034070167,1.8178691415655974,3.538775987162196,42.54481176445995
Engineering,PhD,Female,Data Scientist,2943.9808890642353,78201.07118844037,3.019590405729211,3.996528605938487,17.757864058588236
Administration,High School,Male,Warehouse Associate,4593.577932393033,97374.17384455747,3.6036637392378097,4.6235485367686335,22.75620788542266
Operations,College,Male,Sales Associate,5338.169491108061,101915.18811877989,3.0831996324576725,3.6550658753287544,22.044085040699994
Sales,High School,Female,Sales Associate,8931.304386596517,73087.43420689227,4.130398110153256,4.18214631543259,60.96836311925045
Administration,High School,Male,Software Engineer,8434.638841528948,94996.37097688012,3.5394636253016705,1.0657889403496097,24.97362599499376
Management,PhD,Male,Driver,5717.664608906924,115058.53937791169,4.010002923176122,1.1155273818637625,26.194214396494583
Operations,High School,Male,Software Engineer,7820.484564775154,125989.3817148832,2.171291706338476,4.288471640433454,35.30238194046805
Management,Masters,Male,Software Engineer,8223.16355267203,114035.73690348219,3.138849366411695,3.220201575737188,26.53708780924228
Operations,High School,Male,Manager,3988.2097932292477,128743.97515227493,3.9428564868882927,2.0743685776984515,29.48239425731054
Engineering,College,Female,Financial Analyst,5952.702894236263,111412.27940875979,4.519949530183579,4.349059439023307,43.68734762878637
Sales,High School,Male,Data Scientist,7556.124590910209,69204.78066513216,4.509957030900757,1.9940574041071395,54.05141657690517
Operations,Masters,Female,Marketing Associate,5115.3170552325355,114290.39429105152,4.530370929784402,2.0400231838993426,64.99306392770333
Management,Masters,Male,Graphic Designer,2919.668476789379,100533.22613861557,2.667812379626567,2.5645399840603313,28.28953835078451
Management,Masters,Male,Driver,7268.357992729665,103344.26793746701,3.2851685882229233,4.778906089024682,18.505238998047897
Operations,Masters,Female,Financial Analyst,6762.057048813478,78506.38639753261,1.356405057103772,2.445205739902321,55.11782649521395
Operations,College,Male,Graphic Designer,4969.234326146032,85640.42399256102,1.0147021650333956,3.467879010017184,32.42973855562536
Sales,Masters,Male,Software Engineer,3598.3976774728817,46539.623913290685,4.693135962790029,2.043425851883014,29.193928099626966
Management,Masters,Male,Sales Associate,8755.45306909445,94218.21194485892,2.8622789629502146,2.5197065067991935,28.91156417910022
Sales,High School,Female,IT,5797.519348977225,78171.24076730556,2.2621988323495454,1.8823668416900436,47.63282453514287
Administration,Masters,Male,Software Engineer,7024.5828258236015,82885.7014818739,3.1738584918642125,3.7635597878463734,47.22588150257651
Engineering,PhD,Female,Graphic Designer,4361.743460698064,85345.60067820064,3.3712713407587374,4.274357014463022,52.30013348276424
Engineering,High School,Male,Graphic Designer,7088.675567737864,70368.41808491849,2.6535496725193144,1.3251736857867504,60.99156239410497
Administration,PhD,Male,Software Engineer,5306.388851688678,67625.64455768658,4.187259544135067,4.652079999406714,45.44083940516441
Engineering,College,Male,Software Engineer,7253.245137002783,116212.5844883892,4.649272110231333,2.3910045683382983,27.093737455433185
Sales,High School,Female,Warehouse Associate,2371.212930458166,63946.1521298574,1.3816860669630118,4.291332374475109,50.871495283353134
Engineering,PhD,Male,Manager,6401.173732277932,71706.54816775201,2.1883160508100254,3.5110331176975906,57.56908345849686
Administration,High School,Female,IT,7971.192312894833,55122.15501595838,2.2437078223409466,4.949547525206969,38.48832328886765
Operations,PhD,Male,Manager,10102.092167717597,103616.11653996441,2.8977381071100137,4.38314186584068,38.20325453311159
Engineering,PhD,Male,Driver,6162.682339584344,121615.92873790256,3.6321355475166515,4.004191534811328,62.38648577214113
Management,Masters,Female,Graphic Designer,6534.172433276613,66679.7184591247,2.410672677161629,1.7446275001326939,18.278682682579724
Management,PhD,Female,IT,7193.4511722254065,55191.7338687968,2.1777786487282733,3.5455582255998648,47.048065674068354
Sales,PhD,Male,Data Scientist,4258.19756979405,56736.81823249966,3.0072275612016024,2.213983974936195,53.77073411484377
Operations,Masters,Male,Sales Associate,6772.0573345226,82278.14051550716,2.507529813062515,3.1461497351538896,26.222292868927468
Management,High School,Female,Driver,3343.2677398072246,89047.02207962415,2.011551255518299,3.3026649521534477,37.37845787282737
Operations,Masters,Male,Warehouse Associate,11242.635035786217,109925.0172247303,1.0636490922262278,1.941066390087526,51.72622956022575
Management,High School,Female,Financial Analyst,3429.7161135358338,98523.41201692924,2.9603093080094127,1.631685004098275,62.876048317664264
Administration,Masters,Male,Sales Associate,7960.319082199872,71806.73459769,2.114100933543779,4.714034149210805,49.267209304301154
Management,College,Male,Warehouse Associate,4197.644583508512,74997.50343868448,3.2400866699335014,1.2626029374356929,28.943733172335428
Operations,High School,Female,Marketing Associate,2448.8493113819213,89637.79718333262,3.8248533186011686,4.564460419981867,33.228539262160375
Management,High School,Male,Software Engineer,3170.365615074421,107045.50895622052,2.0527897082623108,1.1973408851411498,45.49482208718692
Operations,College,Female,Marketing Associate,4367.092879018373,69206.9445437203,3.1596929420843063,3.7034992164194973,49.308930964840755
Operations,High School,Female,Sales Associate,6888.917048272851,84396.60665162098,4.920338326883633,1.1285079328131942,29.913637178251868
Management,College,Female,Warehouse Associate,3120.1123904417404,137780.57051243272,2.5270673711378375,3.2713828285501805,46.18209831847546
Administration,PhD,Female,Warehouse Associate,6479.9722527393515,93348.95509736238,1.8648347117326645,3.513023685998346,64.38400904842109
Administration,PhD,Female,Marketing Associate,5039.783247117935,87320.75260814269,3.195080132522955,4.124757836176166,52.24898020138264
Administration,College,Male,Warehouse Associate,7767.190422852289,87290.12597487213,1.4827025117434616,3.6081273644158114,38.89168952310504
Sales,College,Female,IT,8507.849131860381,64336.936776025366,2.7573238600198358,4.556294506753353,41.588266963490796
Management,College,Male,Financial Analyst,4927.873954174656,123319.57266277321,4.620189723322989,3.192189538736343,39.76014588724529
Operations,High School,Female,Data Scientist,7872.647698503752,93034.69467567904,2.203932574815378,3.4738378446243847,31.68188940680495
Engineering,PhD,Male,Manager,2332.574881380885,83101.70515837145,4.001288875732026,3.5715747441579015,27.123673420765137
Sales,PhD,Female,Graphic Designer,5993.38044737525,89338.41700046141,1.5801461501844427,3.0743302445406386,42.631319901961156
Engineering,College,Female,Warehouse Associate,10203.771167444342,65432.21654392816,2.558460852408101,1.6489630200729484,19.22670284991115
Operations,Masters,Female,Graphic Designer,2875.6274901506704,86681.21180603323,3.5497924054793617,2.5119413089426836,65.23295331773791
Management,High School,Female,Warehouse Associate,9609.758011447631,88057.95977866767,4.48009528691251,1.908786075166046,49.60566313985232
Operations,Masters,Female,IT,6949.591992563215,73188.95162633844,2.624871931328635,4.267885998108197,35.259452422699866
Management,PhD,Female,Marketing Associate,7925.22585816082,85977.03460306324,4.558890660577315,1.4432331159191274,18.04698095907674
Operations,Masters,Female,Sales Associate,6676.627082482022,136022.34438585816,1.2886624165723388,2.6163562264677194,62.4353473900279
Sales,High School,Male,Driver,7294.4963770801405,96978.53521830578,2.2440835680995534,4.587106523898612,34.58770454786376
Sales,Masters,Female,Driver,6976.6555619593455,104636.38664700108,1.7434898295844068,4.629444334981888,49.40197466113808
Administration,College,Male,Financial Analyst,4776.36800590673,111124.87685810869,4.912379583235163,4.1060741984778355,44.70999282540343
Sales,PhD,Female,Graphic Designer,3851.5468437636755,78571.9778766072,1.0198214718759613,4.21919429574774,30.19486648126031
Management,Masters,Male,IT,3967.038735530078,97838.98827161528,4.846213682559997,1.5729726213107087,31.131975549777668
Operations,PhD,Male,Graphic Designer,6765.369989498839,61826.781080822904,2.9127820234921318,1.4069207890592037,32.29516130474087
Operations,Masters,Male,Graphic Designer,6011.847128251404,137944.3246381477,3.5302355460288632,3.0648304947008658,63.70659865593339
Sales,High School,Female,Data Scientist,6253.545675815218,48408.73916474633,4.596139276437544,3.9843985820590238,26.38548994757553
Administration,High School,Male,Data Scientist,8013.518391390282,89096.72025259475,1.9385848174725027,3.9464416274476006,61.51190044084523
Management,Masters,Male,Software Engineer,6371.133782273173,133208.79142262455,3.8290279998457115,4.193638058252105,39.14696449187088
Operations,High School,Male,Financial Analyst,8493.066860068564,157080.77771118193,1.7631294998838407,1.6515928221530118,35.40541445673391
Operations,College,Male,Driver,5671.442650282239,74437.36549499053,4.1246736000977915,4.719501667896054,61.290852015935656
Administration,PhD,Male,Manager,8806.335748725707,106477.41885857965,2.8898679610835227,4.138636374336791,50.26369692464864
Administration,PhD,Male,Sales Associate,7013.540219293071,113452.48502221251,2.9972144692595317,1.8467362734250914,47.3706829483836
Engineering,PhD,Female,IT,5373.037638291595,84157.1321465138,4.1395378262640445,2.0321620083633865,38.672124073089805
Engineering,PhD,Male,Software Engineer,2725.6948615674346,98606.02321448473,1.4257128995896062,4.581881356591487,28.935851764903973
Administration,College,Female,Graphic Designer,5669.730663203811,81737.87311393794,1.4080314930132012,2.8075379098520767,37.1890761872605
Operations,High School,Female,Marketing Associate,6732.415359804176,68888.9033910525,3.2749339336548364,4.415947458882721,59.34250115419387
Engineering,College,Male,Software Engineer,8126.191313031042,117594.08858199838,2.2267585279640434,4.011517506546815,25.041925465978398
Administration,High School,Female,Marketing Associate,5074.369550485113,106987.50163567743,3.902110035118321,2.098169411918633,43.47570979528929
Administration,College,Male,Sales Associate,10455.818243873066,148741.80006250227,1.0187145775959512,4.553999827319675,36.15619508965334
Sales,High School,Male,Software Engineer,6698.00387113085,150016.7541875836,1.371649588976215,2.738236728835955,52.996232833340564
Administration,Masters,Male,Sales Associate,5604.520021408429,78313.42470953395,2.281770771573275,2.1028055951801674,26.987046958353925
Engineering,Masters,Female,Graphic Designer,4667.585905210048,78886.86228571848,1.694450376959379,1.1752836197163616,57.68292121564282
Sales,College,Male,Financial Analyst,6047.771488610348,116219.93103831266,4.902750958076682,3.785432030588607,30.666631678402936
Management,College,Male,Software Engineer,5539.86641662962,114552.46962150601,3.425856473757063,3.5234816141378458,45.88507524875289
Administration,College,Male,Marketing Associate,5617.451363958817,38275.918231790645,2.543041266069887,4.139608044303554,19.568316559152137
Engineering,PhD,Male,Graphic Designer,8701.138155296932,111182.55352479972,4.348216046836418,4.127764688337905,62.78196430318509
Engineering,PhD,Female,Driver,7245.508178771508,90434.79954816919,4.27980914496672,3.986894996298563,25.68496437277995
Operations,College,Male,Warehouse Associate,10176.443908607682,53993.03150261238,3.3962694468437364,2.261372890476283,58.83799380941737
Engineering,High School,Male,Financial Analyst,8855.086124129912,96744.73959319733,3.7211384141618464,3.858823249001729,59.8364486384815
Administration,College,Male,Sales Associate,6028.624783161202,68441.58107985409,3.2928768031375246,3.9041927228004503,43.698377701741734
Sales,PhD,Female,Data Scientist,5317.224680044259,112823.89299800231,3.3304862615332738,2.4830082696033604,53.79728522749145
Operations,Masters,Female,Marketing Associate,6449.974591991648,106570.94233265582,1.3475085669629432,1.7941495989167238,51.155784110086614
Engineering,Masters,Male,Financial Analyst,7374.581044091012,123325.1871353946,4.782559475948647,3.6780708438971086,21.23387871259936
Engineering,Masters,Female,Marketing Associate,6880.659094608751,63250.755522251566,3.498997354075836,4.483292500723394,58.01556550571128
Sales,High School,Female,Driver,6754.916280400179,113512.13287475369,2.477845800467927,4.0308999420411205,30.492760333586197
Engineering,Masters,Female,Driver,5541.003677581248,99585.47717361271,3.7539458183133476,1.9499363558129121,59.784718870860885
Operations,College,Female,Sales Associate,3945.315374062208,133276.18624588,3.64065728335236,4.648083015479502,27.514864069133917
Management,High School,Male,Financial Analyst,9555.269003746633,115957.94010137278,1.9746172914555857,3.443985220444383,36.17280759315106
Administration,Masters,Female,Data Scientist,8071.970895345727,99369.82577078507,2.5481753176456383,2.7870446562913203,26.088900402920576
Administration,Masters,Male,Financial Analyst,6439.211802322565,107737.48337644932,2.0954902517942062,3.783864373733213,42.891867501389086
Administration,College,Male,Software Engineer,10150.67173751153,85993.26794222272,2.4986212067858484,3.92171862267732,46.58844084055481
Management,College,Male,Manager,3999.457299087717,119351.0524638412,2.877954348484734,2.881007279541571,29.975863288772178
Management,PhD,Male,Software Engineer,7518.73290711622,76259.17889444114,2.9168501610799886,3.6753962271273872,26.94802302710466
Administration,College,Female,Data Scientist,3930.270861276584,91451.59972329471,2.6412846188822208,2.9729103676734243,27.90192714228047
Sales,College,Male,Software Engineer,8886.718219448787,97606.23844638218,2.3232352640642318,1.0977932971049293,27.320300606133937
Engineering,High School,Male,Graphic Designer,8830.757179797973,106440.16446551055,3.6593630254694425,4.368870518673237,19.47145441810886
Sales,High School,Female,Driver,7974.928223043444,87105.89414532506,1.6784653434015397,2.608447159324132,43.813901413184304
Engineering,Masters,Male,Sales Associate,8544.439580990824,80598.1808135906,2.921171723573947,1.0434918877353798,24.01339857771334
Management,PhD,Male,Data Scientist,6916.381714699533,102264.45066626677,4.125561081572474,2.591143005970912,43.36382560667203
Engineering,College,Male,Financial Analyst,10455.623673395954,122177.06146412918,2.478988644281414,4.745273992753518,29.739119688480493
Administration,Masters,Female,Marketing Associate,4630.704518811708,118792.6186728023,4.834812499531932,2.5550459632953966,37.49993011910823
Administration,PhD,Male,Software Engineer,8626.158101341964,111279.50346216986,4.663566770066347,2.947545978153248,51.91449142284689
Sales,PhD,Female,Sales Associate,5641.847551629493,107336.05056239074,2.5375340032236755,1.6406571356610549,18.956012308080368
Sales,College,Female,Manager,5226.6566564676095,51298.48090708184,3.1717640458178833,4.638682580411927,33.97637232305514
Engineering,High School,Male,Financial Analyst,6706.341426756033,91960.39254856564,3.0714134886263946,2.1643842115713556,60.619738060009624
Management,College,Female,Warehouse Associate,6240.5521111209655,137898.01116400782,2.777689783970546,2.239000244601374,39.84437315766414
Operations,High School,Female,Marketing Associate,7820.357223329998,84739.71805222007,2.2026378064343177,1.4474789922598377,20.87108899463845
Sales,Masters,Female,Data Scientist,2948.645196114412,96879.85126061006,3.524486977353391,4.665639695042067,34.44917981253492
Sales,PhD,Male,Software Engineer,4640.406734416971,115029.22279261542,1.189710963777971,1.2670176232533632,56.75529609617087
Management,College,Female,Marketing Associate,5291.692723346154,98264.07928077746,1.83019386696304,2.8241077210294994,49.81321123880572
Management,High School,Female,Driver,7114.083277804215,53557.191735927736,1.2646918892813064,3.617855311242077,35.39897253981694
Operations,PhD,Male,IT,5847.147322815128,113618.32854792319,2.7564427794449164,1.4929375404491583,41.05450409883415
Operations,PhD,Female,Data Scientist,6586.248281092636,84667.77741743842,4.447956224181802,3.5053424939714253,18.308880632686936
Management,PhD,Male,Data Scientist,3464.17820433806,116776.96536794848,2.917422867633463,1.9158869777918364,19.986039781767033
Sales,College,Female,Marketing Associate,5930.503842770118,133059.2151761922,1.17982264509945,1.7803517661589474,52.83407567250889
Engineering,PhD,Female,Marketing Associate,5026.1860823317475,96598.05756454893,3.7877892896705108,4.593912868550221,20.90645117799878
Management,Masters,Male,Financial Analyst,5026.062979054682,127361.8727045829,2.6786691553201933,3.926640684265651,23.980537278520604
Sales,College,Female,Marketing Associate,1992.0146555637107,71524.62035045648,2.3858007198726208,2.9592783990321316,39.887033597561
Management,Masters,Female,Data Scientist,5938.7025916272,104798.18426906393,2.039153302123284,1.5341374627963376,51.37205744830469
Management,High School,Male,Software Engineer,3567.630040173417,123197.28442444783,2.066944902513561,1.7394625177757814,32.869862629477
Engineering,College,Male,Driver,5678.795495966206,116306.86210326465,4.605617695819388,3.147043280273236,61.70343422633471
Operations,High School,Female,Marketing Associate,5380.817617270322,104196.15647693028,4.4959129755223906,2.716715447845917,44.2253048549058
Engineering,Masters,Male,Sales Associate,4415.185325310145,73508.89705102044,2.4688466306483496,3.4322367360825554,40.76223204786794
Sales,High School,Male,Warehouse Associate,2502.0981955596635,109481.1437456818,2.8760738353643425,4.95939651077385,21.53926311213742
Sales,PhD,Male,Data Scientist,7360.532222552349,119781.26270017448,3.997201561392952,3.4480815670302367,22.318308305876258
Operations,Masters,Female,Marketing Associate,4352.184380749782,92612.56204933983,4.031100712775015,3.9441402938378514,58.122905384756805
Engineering,PhD,Female,Sales Associate,7467.493649699723,72181.44804851901,2.925160018820796,2.51419497725596,52.322229311210926
Management,PhD,Male,Manager,5983.423445883604,83875.80781146027,1.0738700007316972,3.9718137556403277,54.80695397141432
Operations,PhD,Male,Graphic Designer,8165.292383441021,88546.86010136353,3.0702915711148213,1.9556456076440387,22.916696882975806
Management,PhD,Male,Sales Associate,7717.594183808556,104238.25022984963,2.5286405126968132,1.635672777768408,59.24067161677347
Engineering,PhD,Male,Sales Associate,2103.3618508943878,88840.73812076499,3.6661772367700527,4.700984313342696,35.19418195284535
Administration,Masters,Male,Warehouse Associate,5590.994631128395,79812.43434189964,3.678218807630212,1.9722776842039451,50.620211658646795
Management,PhD,Male,Financial Analyst,6262.55599517118,106151.66973270729,1.061546748860624,3.5270050451414634,20.813950811855495
Operations,Masters,Female,Financial Analyst,5267.454426898048,62307.86561261877,3.146188876155609,3.0487463284253313,43.60023195809537
Management,Masters,Male,Graphic Designer,6443.96422352228,83563.33031900089,1.0485587561726835,4.733581218403012,49.14685147063794
Administration,PhD,Male,Graphic Designer,7957.389309488315,52986.16697396149,2.814127191592322,1.9830929370491805,49.53130271247971
Sales,College,Male,Manager,8310.22625142138,100118.84934966534,3.2297809990087853,4.227658324246217,26.792860462715478
Administration,College,Male,Driver,7746.629402798679,102006.04532086238,3.1855223737339133,4.170162252500141,30.02888887511278
Operations,High School,Female,Sales Associate,4515.565897303356,133870.04851163516,2.455894245973548,4.247162314511472,60.6939441074702
Management,Masters,Male,Data Scientist,4861.000644267224,90327.57813267437,1.2688633108932281,4.952560049455815,36.02681526871428
Operations,High School,Female,IT,7085.447321143063,79524.15609242603,1.9853477248834648,4.489726614745365,53.006418667818906
Engineering,College,Male,Driver,6406.394322154494,97081.22692400267,3.397562725325763,1.5273933978426557,35.408495569594955
Operations,High School,Male,Graphic Designer,8366.651869131052,94838.23944905738,4.0594464316696275,3.5074684150515174,46.860927404466246
Management,PhD,Female,Software Engineer,8920.02185231266,95145.09328502012,2.952738889455724,4.980765422885687,60.30406695613208
Engineering,College,Female,Financial Analyst,7138.711819393251,158398.1952170634,3.3783239165108827,4.922483961552162,61.284137952559576
Management,High School,Female,Graphic Designer,10193.64623971207,70918.80968141023,2.9092702038434646,3.8468318091868006,57.213591638836256
Engineering,High School,Female,IT,3632.2617858512226,83497.6105047001,4.956245697354453,1.5847595086755648,31.110826261981302
Management,Masters,Male,Sales Associate,6926.598386423873,89246.57106400542,3.529028514616029,1.3717073232183181,61.911935177186564
Operations,Masters,Male,Financial Analyst,9679.571348908818,88276.96207386539,1.813510966891557,1.4255807129067763,44.11545965837629
Administration,College,Female,Warehouse Associate,9444.595492761775,107874.4657724324,4.135124633029674,2.4922340891813,52.17793762825784
Operations,High School,Female,Marketing Associate,8099.610588989957,81180.75911964133,1.8947091235248101,2.075042221784028,41.79983001055618
Operations,High School,Male,Manager,6861.126964662135,75219.31394500677,1.4386479823364997,1.7944362103005607,35.70077309113497
Management,Masters,Male,Software Engineer,4470.263246762202,95458.04525920418,3.80678537247426,4.078802590289273,54.988004569363966
Engineering,High School,Female,Financial Analyst,5654.287573644818,84692.46823342956,1.1605478000966998,2.071355329597753,22.54163327822652
Operations,College,Female,Driver,8871.389526678728,78836.89606939613,2.5015502667489726,3.174151176059074,28.253130493589623
Operations,College,Male,Software Engineer,7792.152634157612,113335.5464656624,2.2541111385746113,1.944932112093455,54.994348849474534
Administration,Masters,Female,Driver,2576.57222158476,118879.69240144358,3.084256973928766,1.142011761489477,38.262204608742806
Engineering,Masters,Male,Driver,5381.153565688541,118900.63515889511,2.6539578743532575,4.111930210054107,18.4631956058235
Sales,High School,Male,Sales Associate,5945.991050584154,108639.94655994624,3.22155716928455,2.2292658221851034,39.432053844977716
Administration,High School,Male,Manager,8545.916820718103,117220.7376595159,1.8422472117472335,4.471464627840151,37.055753380632844
Management,College,Female,Data Scientist,5665.122479836616,65449.23419794689,2.6137429315408434,1.4299330736401052,29.3497653044232
Administration,PhD,Female,Marketing Associate,2317.0538408859165,112160.77383147809,1.6081430386664408,2.954790369042988,19.11435296197901
Management,PhD,Female,Marketing Associate,7216.85606910376,125129.65277821179,3.8052341188844987,4.968470846131048,25.453558491140456
Administration,High School,Female,Marketing Associate,6243.530052431199,89218.19843868056,1.1024454197437668,4.154235810287563,43.89124109124309
Sales,Masters,Male,Sales Associate,3307.3586966884372,93000.52260811008,4.932619029232939,4.924466625307737,63.903776413081346
Sales,College,Male,Sales Associate,5264.926001397773,134031.42425095986,1.3121185613700614,1.3081946316606228,34.42134415831378
Administration,PhD,Female,Warehouse Associate,8230.316941849336,73153.29467542592,1.444533751041825,3.8534564095180586,59.01834653746842
Administration,College,Male,Warehouse Associate,6018.321125760251,77523.7663531609,2.3806282081530856,1.174139478950789,19.376138423983207
Management,PhD,Female,IT,8073.02701578819,70919.51799999394,2.697285340728304,3.684990175487984,23.82379457192493
Engineering,Masters,Female,Financial Analyst,6688.5536551336645,108729.98357964959,4.694909781580679,2.7832264991153903,63.97578008890348
Management,PhD,Female,Driver,9680.086516330672,64534.63444225096,1.6362395262418712,2.0771593127520203,21.956558808389897
Engineering,Masters,Female,Warehouse Associate,3091.5790562333304,38911.53134086148,3.668648587127276,4.324242929606001,48.93274931533759
Sales,High School,Female,IT,8472.896791792062,96885.7122725196,4.711150780845907,3.866741087869732,27.757145401538367
Operations,PhD,Male,Sales Associate,8199.23168176592,90975.0121311545,3.956126290637883,1.6328541176852251,32.321157947241346
Management,PhD,Male,Marketing Associate,8085.146169162312,83571.90422596088,3.2620365161762237,3.1224732254888385,50.10670567066958
Sales,High School,Female,Data Scientist,9626.751127279913,123418.11945357583,4.428584633344184,4.975248668030334,33.357537378936115
Operations,PhD,Female,Warehouse Associate,7154.930366638662,96543.15238089688,1.9266010983946336,4.0739873935155355,43.37256540648079
Sales,College,Female,Sales Associate,5116.121529481224,100378.51881397616,1.232260585360561,1.8147121641775366,49.16071669281266
Administration,High School,Female,Manager,9641.833125224146,112715.09563421697,1.0398196452338122,1.5798988165629,46.55216242379825
Management,Masters,Female,Marketing Associate,8069.815863822609,85472.95549047613,4.513134903985053,1.5523714473718666,18.675773343442593
Operations,College,Female,Sales Associate,5320.522762036875,142208.64182066458,2.720911536889784,4.205826219547922,45.702021192696265
Administration,Masters,Female,Warehouse Associate,10448.476298311352,71408.34199221508,4.251863747815618,1.1912993532346303,51.21286280520445
Sales,College,Male,Data Scientist,5404.397532231751,62048.39041334387,3.771503111650308,3.4498368245156104,45.68659269503236
Engineering,Masters,Female,Sales Associate,3854.74303400852,74841.85907723683,4.2842378088235,1.3770352051090131,28.536206507480717
Administration,Masters,Female,Financial Analyst,6371.7097623374375,67886.49154407572,2.284883121614084,2.061805617838393,36.71473276505479
Sales,College,Female,IT,4179.676002215056,104644.37842420273,1.5939878889521597,1.4619787585446438,45.284593784288816
Engineering,PhD,Male,Software Engineer,3019.3342766634128,86116.60976642449,3.7918442363023597,3.4663784876401156,20.232206975781722
Administration,High School,Male,Software Engineer,5847.754974213838,97030.5602145774,2.470714142877984,3.559633496951878,56.117953766253166
Sales,Masters,Female,Warehouse Associate,5996.879998609726,151165.43921809038,1.1772648613576608,1.1618939935602879,35.402037943621664
Sales,College,Female,IT,5265.674465091059,102388.59073265309,3.0848714951805456,4.291369023603892,45.05875026840459
Administration,Masters,Male,Data Scientist,6567.349851694133,134722.5460564457,3.6669604136515006,2.6584625010847103,35.314928141984005
Engineering,College,Male,Sales Associate,6839.823269239305,111349.95914760124,1.2962588069277836,1.4934353795283721,46.58872773693582
Sales,College,Male,Sales Associate,6438.663896007447,88190.8193937868,4.7244864961590824,1.3069075570623072,62.74731245813416
Management,Masters,Female,Marketing Associate,6658.839878212499,118838.4255721743,1.9999554740188619,1.475057537121725,45.682051927441904
Sales,Masters,Male,Warehouse Associate,6623.979432987873,102494.07859216651,2.2776946478814657,2.624378488089196,20.880568248064073
Management,Masters,Female,Marketing Associate,4696.213774708553,77738.47092078782,3.5557010696024256,4.733341810992362,44.090452760830864
Operations,College,Male,Financial Analyst,7368.788702550704,86017.63284979083,4.269266249965623,3.0017430799282687,49.86636805700374
Management,College,Female,Marketing Associate,6021.057597050412,91488.30496212165,1.4528990675534454,1.4638117896034846,38.98496939539331
Engineering,College,Male,Software Engineer,7493.306004427181,111039.4064317558,3.2688931513552912,1.0597556348249135,48.92598280697704
Engineering,Masters,Female,Warehouse Associate,6855.320000564303,128074.21902266252,3.486865835407748,4.20652279809784,39.19889838685885
Management,College,Male,IT,7400.306662452749,146400.1611677916,1.2883803408244061,2.9625932867386795,63.75298337848328
Sales,High School,Male,Data Scientist,7959.255660671321,89497.3550599669,3.4280687900760425,2.5284323940560167,53.26428653613314
Administration,PhD,Male,Financial Analyst,10473.274473142556,47675.85677626206,2.6709136095859054,3.802396366096357,34.48277112164631
Operations,PhD,Male,Warehouse Associate,8360.700993920402,68471.7682567906,1.7541727560813252,2.2832408780353526,32.15936754734199
Sales,Masters,Female,Graphic Designer,5913.2226216939525,57883.315419173196,3.72321197572595,2.0331982613056603,33.00728349061661
Administration,College,Male,Financial Analyst,8525.190976311429,55998.41593618368,3.0263234737215456,4.341083460368223,58.778637588328166
Sales,High School,Female,Financial Analyst,4381.460023700356,104991.597678281,3.4398393636272293,4.1965576393075255,41.698235448246365
Sales,Masters,Female,Marketing Associate,3570.285486642862,59395.83129736819,1.589795608173593,3.1486433587280085,64.726590893795
Administration,PhD,Female,Warehouse Associate,8449.197075209575,54836.91161876753,2.056261010419275,4.127597961628587,34.445159280320844
Administration,College,Male,Driver,6525.023465868146,141999.5780781284,1.1694099362449628,3.188335604043516,47.576493679887086
Operations,High School,Female,Driver,7081.268674364375,94521.52342046605,4.5632065900882886,2.4558153288864184,40.365441454639196
Operations,PhD,Female,Marketing Associate,5581.329385982359,83116.79163303453,4.233984050502361,2.2821759086035693,56.48583833636655
Administration,College,Male,IT,6377.371937247903,82007.69692571492,2.260893660888464,1.126861950806708,40.90035043688734
Sales,Masters,Male,Marketing Associate,5494.035895096582,90665.56665406059,2.7460608675146174,4.927990061044476,19.657650626008756
Administration,Masters,Female,Data Scientist,3087.8182285063544,99518.09222098766,4.72372188083598,4.093923358051255,38.69557906667207
Operations,Masters,Male,Warehouse Associate,7003.482591232532,101523.73324987212,1.2480559406829248,1.2549046382682638,57.02544206869683
Administration,College,Male,Sales Associate,4118.26796341569,132300.38565230675,3.947085902345893,1.2186537858074176,19.353837046270456
Operations,College,Male,Sales Associate,2635.061146410631,136363.4614472781,2.737323002422412,4.82901684852087,21.925498287072546
Operations,College,Female,Financial Analyst,7473.278092115743,123143.46015167594,1.190964385335231,3.110889411252932,52.4053791530137
Operations,College,Male,Graphic Designer,9717.295374460507,56016.82325948135,3.495342206447127,2.123727822485045,42.364042309880375
Sales,High School,Female,Data Scientist,7172.227552574706,93615.41800520291,3.2023861754464416,1.538228976947143,63.21569434338164
Sales,High School,Female,IT,5677.886196495425,105310.09660351645,4.6497180511933465,3.7465764650162647,44.545945463748055
Operations,College,Female,Graphic Designer,7124.505172311021,142435.69106463352,3.140683069609186,4.914499021294197,60.31625446552616
Operations,Masters,Female,Warehouse Associate,6780.664244587886,57135.25762379852,1.5234698183043305,1.5772532564211774,47.47526579661757
Operations,High School,Female,Driver,5569.615667571122,111286.56181616831,1.0875568744884587,2.1509296664936364,53.90285651799556
Sales,PhD,Male,Financial Analyst,4317.972101747788,119758.5477232838,4.8990322839388805,2.1723285841348816,35.982273170620346
Engineering,Masters,Female,Data Scientist,10275.394555004967,62100.07575467943,4.956776432470907,2.0369908683697315,43.58559699454736
Sales,PhD,Female,Financial Analyst,7440.794096295511,93701.76033253332,3.0773332153456088,1.8667230633183642,47.650400456296055
Engineering,PhD,Female,Manager,4999.894735667651,60037.04941897645,2.519081090831453,2.3663123521064473,29.58945066078748
