hours.per.week,income,race,sex,marital.status,relationship,education,age,education.num
40.94808001383215,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,51.640119548901765,9.0
21.18270516829017,<=50K,White,Male,Never-married,Not-in-family,Some-college,34.47253371804136,10.0
42.09450633228469,>50K,White,Male,Married-civ-spouse,Other-relative,Some-college,48.941317398389714,10.0
43.16768962793542,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.56050597087622,13.0
53.54076487676988,<=50K,White,Female,Never-married,Own-child,Masters,35.70564267338588,14.0
68.43582311919971,<=50K,White,Male,Never-married,Not-in-family,Bachelors,35.07123776281464,13.0
46.63983882638946,>50K,White,Male,Never-married,Not-in-family,Some-college,26.965188574688575,10.0
45.30767705955943,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,48.60229928564948,10.0
23.983825546748346,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,39.29986146689545,9.0
47.987754462917366,<=50K,White,Female,Never-married,Unmarried,HS-grad,42.37766566026156,9.0
51.2969393991673,<=50K,White,Male,Separated,Unmarried,HS-grad,89.43474427782355,9.0
46.634511645301906,>50K,White,Female,Married-civ-spouse,Wife,Masters,46.23901080537457,14.0
23.5719624148727,<=50K,Black,Male,Never-married,Own-child,9th,62.60074632042472,5.0
47.53433708995853,<=50K,White,Male,Never-married,Own-child,Assoc-voc,85.30790408259209,11.0
30.033029468560507,<=50K,Black,Male,Divorced,Not-in-family,Some-college,61.803646323396826,10.0
24.732300455471666,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,26.65437236267215,9.0
41.42343505089907,<=50K,White,Female,Never-married,Own-child,Some-college,59.534269510556875,10.0
48.29206250160851,<=50K,White,Male,Never-married,Not-in-family,HS-grad,37.910224170053816,9.0
33.49022322615196,<=50K,White,Male,Never-married,Not-in-family,12th,40.004830853409324,8.0
27.008808639013267,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,18.847902543178574,13.0
34.28487290576688,<=50K,White,Male,Never-married,Own-child,Some-college,53.625738258137496,10.0
44.58637425605988,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,56.469602900314335,13.0
40.67840232722144,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,65.5162314651929,13.0
29.697660337682294,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,83.79382013127936,9.0
24.746089417036135,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,61.977242951145335,9.0
36.05640380270629,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,26.78732559759257,9.0
52.90209555447318,>50K,White,Male,Never-married,Not-in-family,Assoc-voc,17.25768548880052,11.0
40.24599815139079,<=50K,White,Male,Married-civ-spouse,Husband,Prof-school,78.10639792878838,15.0
28.104272449853667,<=50K,White,Female,Married-civ-spouse,Husband,10th,73.77727972374954,6.0
40.14144149684642,<=50K,White,Male,Never-married,Not-in-family,Doctorate,67.57730259501149,16.0
43.861908971779,<=50K,White,Male,Separated,Unmarried,HS-grad,63.447832920174406,9.0
38.25160843157145,>50K,White,Male,Married-civ-spouse,Husband,Masters,26.146019887045362,14.0
47.59565327617981,<=50K,White,Male,Never-married,Not-in-family,Some-college,63.03670654224035,10.0
44.20649484993166,<=50K,White,Male,Divorced,Not-in-family,Some-college,26.578898656427647,10.0
51.64818759825059,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,85.76719181455371,9.0
44.43971443998865,<=50K,White,Female,Never-married,Own-child,Assoc-voc,23.41332209672529,11.0
15.13694320185093,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,38.88256895710947,13.0
34.460635322072186,<=50K,White,Female,Married-civ-spouse,Husband,Masters,89.06306197711105,14.0
17.056476500620175,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,19.159908772903556,13.0
15.508600294264763,<=50K,White,Male,Widowed,Unmarried,Some-college,60.15653196863073,10.0
48.06056671742961,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,82.78680535584724,9.0
70.94289215537707,<=50K,White,Male,Separated,Not-in-family,Bachelors,86.48751129829176,13.0
42.76094725137656,<=50K,White,Male,Never-married,Own-child,Bachelors,62.92059298617489,13.0
46.62734819502723,>50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,86.03684607315982,12.0
42.482715169409076,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,41.617172330541514,9.0
40.85064306869026,<=50K,White,Female,Never-married,Own-child,HS-grad,52.448744604742174,9.0
43.149649776270294,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,62.6194873055686,11.0
40.75962532291666,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,54.01490469947882,9.0
56.842703382075534,<=50K,White,Female,Never-married,Not-in-family,Bachelors,29.555579374848563,13.0
76.34963868160807,<=50K,White,Female,Divorced,Not-in-family,Some-college,50.69048614041888,10.0
48.43770870113203,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,24.69472770056614,10.0
25.221586004438784,>50K,White,Male,Married-civ-spouse,Husband,Some-college,80.02532006417647,10.0
49.47035876316298,>50K,White,Male,Married-AF-spouse,Husband,Bachelors,31.721168877676494,13.0
46.44308265420036,<=50K,White,Male,Never-married,Not-in-family,HS-grad,68.71398000560077,9.0
27.889831405568096,<=50K,White,Female,Separated,Unmarried,HS-grad,29.870216621380145,9.0
33.09792995866355,<=50K,Asian-Pac-Islander,Female,Separated,Unmarried,Masters,31.496621396389898,14.0
56.3647325841271,<=50K,White,Female,Never-married,Own-child,7th-8th,18.385007561453286,4.0
38.58884322029296,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,40.34169962405218,10.0
54.16062404555959,<=50K,White,Male,Never-married,Not-in-family,Some-college,28.266796717509273,10.0
50.51623280671977,<=50K,Black,Male,Never-married,Not-in-family,Some-college,65.1755227262105,10.0
32.28108397244919,<=50K,Black,Male,Never-married,Not-in-family,Bachelors,40.767357346288435,13.0
47.678132404869906,<=50K,Amer-Indian-Eskimo,Male,Never-married,Own-child,Assoc-acdm,29.465868630987767,12.0
36.156111196070334,<=50K,White,Male,Never-married,Not-in-family,Some-college,62.24361035240212,10.0
54.0696012194979,<=50K,White,Male,Never-married,Own-child,Bachelors,67.55335199665646,13.0
37.246130978575486,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,43.87466321990456,13.0
50.1063380913901,>50K,Black,Male,Married-civ-spouse,Husband,Prof-school,87.17865056926033,15.0
38.450892020623215,<=50K,Black,Female,Married-civ-spouse,Own-child,HS-grad,19.209854915944714,9.0
33.89003281009687,<=50K,White,Female,Divorced,Not-in-family,Some-college,42.791601848849666,10.0
44.16456416255678,<=50K,Asian-Pac-Islander,Male,Never-married,Not-in-family,Some-college,33.73090054531078,10.0
42.26599310421432,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,41.80044373270402,10.0
35.14624559210313,<=50K,White,Male,Divorced,Not-in-family,Some-college,77.2108276652228,10.0
61.379417244482525,<=50K,White,Female,Never-married,Not-in-family,HS-grad,53.6815001673345,9.0
51.97153192638122,<=50K,Amer-Indian-Eskimo,Female,Never-married,Not-in-family,HS-grad,44.18718638507352,9.0
34.77899460969565,>50K,White,Male,Never-married,Unmarried,Assoc-acdm,81.9692281302265,12.0
40.4480970821358,<=50K,White,Male,Never-married,Own-child,HS-grad,29.97824369099424,9.0
53.3534029525252,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,70.69827251364937,13.0
35.95635159131233,<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Wife,HS-grad,27.34211771505934,9.0
54.29292841706807,>50K,Black,Male,Married-civ-spouse,Husband,Masters,59.41440807080224,14.0
45.11765338395574,<=50K,White,Male,Never-married,Not-in-family,HS-grad,83.95752679517585,9.0
40.33326920748343,<=50K,White,Female,Never-married,Own-child,HS-grad,34.06229138867326,9.0
37.36179196403922,<=50K,White,Male,Never-married,Not-in-family,HS-grad,42.61070170637395,9.0
38.91237944425477,<=50K,White,Male,Married-civ-spouse,Husband,9th,24.579105426807242,5.0
31.921329026519253,<=50K,White,Male,Never-married,Not-in-family,Bachelors,19.06036269637081,13.0
45.30105779024792,<=50K,White,Female,Never-married,Own-child,12th,17.055536675764788,8.0
51.93039932978535,<=50K,White,Male,Divorced,Not-in-family,7th-8th,83.29065783206215,4.0
42.305108481089135,<=50K,Amer-Indian-Eskimo,Male,Married-spouse-absent,Not-in-family,Bachelors,52.59471231256692,13.0
40.389814300755745,<=50K,White,Female,Never-married,Not-in-family,HS-grad,82.42205360024641,9.0
41.91717864361001,>50K,White,Female,Married-civ-spouse,Husband,Some-college,85.91965394868753,10.0
45.13191284755297,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,77.41739746566395,9.0
47.05961218769805,>50K,White,Male,Married-civ-spouse,Husband,Some-college,87.75107841771266,10.0
45.98025381374738,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,62.79549650308855,13.0
42.74110698055351,>50K,White,Male,Never-married,Own-child,HS-grad,82.9657837212992,9.0
39.18738021555838,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,35.3767413255956,13.0
34.717826442640266,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,71.95261579439068,15.0
50.79471139629147,<=50K,Black,Male,Married-civ-spouse,Wife,HS-grad,66.44722936182517,9.0
48.30874700869258,<=50K,Black,Male,Never-married,Other-relative,Some-college,30.52232434190557,10.0
49.09591302421795,<=50K,White,Male,Never-married,Other-relative,HS-grad,36.788759934825684,9.0
47.654001606767366,<=50K,White,Male,Never-married,Not-in-family,Bachelors,67.9786380158148,13.0
16.584859035046275,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,63.70255745435316,10.0
40.546379196768854,<=50K,White,Male,Never-married,Own-child,HS-grad,64.44526575946564,9.0
36.83318962601253,<=50K,White,Male,Separated,Not-in-family,Bachelors,33.18335335925678,13.0
68.16930714905698,<=50K,White,Male,Never-married,Own-child,Some-college,44.21495143453767,10.0
48.0913547613537,<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,32.768675271087936,9.0
49.52967533955269,<=50K,White,Female,Married-civ-spouse,Wife,Some-college,23.124632978173544,10.0
54.48055019127018,<=50K,White,Male,Never-married,Unmarried,Some-college,22.20190589050221,10.0
41.86225767185865,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,27.044754267392655,9.0
26.197661064616483,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,82.7577412769576,11.0
39.57501949836977,<=50K,White,Female,Separated,Unmarried,HS-grad,61.55485392608715,9.0
40.46333106715554,<=50K,White,Female,Never-married,Own-child,HS-grad,70.44862611128121,9.0
33.83744759802943,<=50K,White,Male,Never-married,Own-child,Some-college,37.69969748082784,10.0
41.254152624387785,<=50K,White,Male,Widowed,Unmarried,Bachelors,52.01294034295692,13.0
41.25213543862409,<=50K,White,Male,Never-married,Own-child,Bachelors,24.449569286746318,13.0
45.60621624561154,<=50K,White,Male,Separated,Own-child,Bachelors,64.89655326871312,13.0
41.327884168139605,<=50K,White,Female,Separated,Unmarried,7th-8th,75.21309429665556,4.0
39.45755032297759,<=50K,White,Male,Never-married,Unmarried,Some-college,53.88435272160441,10.0
50.00092403521817,<=50K,White,Male,Never-married,Other-relative,Bachelors,57.93677425597707,13.0
54.41010083433337,<=50K,Black,Female,Divorced,Not-in-family,Some-college,36.00469986202564,10.0
63.698154557138295,<=50K,White,Male,Never-married,Own-child,HS-grad,57.0734859246244,9.0
48.4698143668038,<=50K,White,Male,Never-married,Own-child,HS-grad,53.002248622111665,9.0
59.23035336918116,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,61.37487639508553,10.0
24.85840154614371,<=50K,Black,Male,Divorced,Not-in-family,11th,83.00958459732519,7.0
16.022679795098615,>50K,White,Female,Married-civ-spouse,Husband,HS-grad,56.62345308459763,9.0
19.591082131176343,<=50K,White,Male,Never-married,Own-child,HS-grad,79.45054764631952,9.0
49.789741333948854,<=50K,White,Male,Married-spouse-absent,Not-in-family,Some-college,42.53325116873575,10.0
40.23449549723103,<=50K,White,Male,Never-married,Own-child,HS-grad,30.785416701633444,9.0
19.873491167255633,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,48.94237842204221,10.0
45.9486117736557,<=50K,White,Male,Never-married,Not-in-family,HS-grad,85.9377078972459,9.0
33.52195707068748,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,53.894737581038314,13.0
58.806585640492216,<=50K,Black,Female,Separated,Not-in-family,9th,36.59368891169914,5.0
43.18132617574918,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,48.78236277987834,13.0
48.644095818068614,<=50K,White,Male,Never-married,Own-child,11th,48.79511926132923,7.0
28.585231856276295,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,73.3542918001234,13.0
44.20370207319514,<=50K,Black,Male,Never-married,Own-child,HS-grad,28.820418966669926,9.0
25.155518058974067,<=50K,White,Male,Never-married,Own-child,HS-grad,38.30773731090717,9.0
25.58167853265035,<=50K,White,Male,Never-married,Own-child,Some-college,43.15112482007419,10.0
41.07460504099888,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,71.25114230794406,9.0
43.10786208670836,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,40.82367136774681,10.0
44.82903927421823,>50K,White,Male,Married-AF-spouse,Husband,Masters,31.79633387760796,14.0
36.76324595073764,<=50K,White,Female,Never-married,Not-in-family,HS-grad,18.051370822955786,9.0
